event-id,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone,study-timezone,study-local-timestamp
209282199,2009-06-08 07:00:00.000,9.1486,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.18003249535,5279225.967295326,32N,Central European Time,2009-06-08 09:00:00.000
209282200,2009-06-08 11:00:00.000,9.1485,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.7427801635,5279189.276931538,32N,Central European Time,2009-06-08 13:00:00.000
209282201,2009-06-09 07:00:00.000,9.1483,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.6914906996,5279208.141866316,32N,Central European Time,2009-06-09 09:00:00.000
209282202,2009-06-09 14:00:00.000,9.1483,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.65746637975,5279225.924157404,32N,Central European Time,2009-06-09 16:00:00.000
209282203,2009-06-10 04:00:00.000,9.146,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),510960.9844585689,5279225.596329556,32N,Central European Time,2009-06-10 06:00:00.000
209282204,2009-06-10 07:00:00.000,9.1488,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511171.15880373615,5279244.889787158,32N,Central European Time,2009-06-10 09:00:00.000
209282205,2009-06-10 11:00:00.000,9.1481,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511118.67640072084,5279208.113156118,32N,Central European Time,2009-06-10 13:00:00.000
209282206,2009-06-10 14:00:00.000,9.1481,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511118.67640072084,5279208.113156118,32N,Central European Time,2009-06-10 16:00:00.000
209282207,2009-06-11 04:00:00.000,9.1495,47.66667,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511223.6748436552,5279263.884602177,32N,Central European Time,2009-06-11 06:00:00.000
209282208,2009-06-11 07:00:00.000,9.1483,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.65746637975,5279225.924157404,32N,Central European Time,2009-06-11 09:00:00.000
209282209,2009-06-11 11:00:00.000,9.1491,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.71764262585,5279226.039385588,32N,Central European Time,2009-06-11 13:00:00.000
209282210,2009-06-11 14:00:00.000,9.1483,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.6914906996,5279208.141866316,32N,Central European Time,2009-06-11 16:00:00.000
209282211,2009-06-12 04:00:00.000,9.1491,47.66667,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.6449506233,5279263.826755676,32N,Central European Time,2009-06-12 06:00:00.000
209282212,2009-06-12 07:00:00.000,9.1488,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511171.2292155916,5279208.213811319,32N,Central European Time,2009-06-12 09:00:00.000
209282213,2009-06-12 11:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-12 13:00:00.000
209282214,2009-06-12 14:00:00.000,9.149,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.24430552655,5279208.242657126,32N,Central European Time,2009-06-12 16:00:00.000
209282215,2009-06-13 04:00:00.000,9.1448,47.6655,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),510871.066527626,5279133.181692141,32N,Central European Time,2009-06-13 06:00:00.000
209282216,2009-06-13 07:00:00.000,9.1485,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.67251045996,5279225.952906332,32N,Central European Time,2009-06-13 09:00:00.000
209282217,2009-06-13 11:00:00.000,9.1485,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.67251045996,5279225.952906332,32N,Central European Time,2009-06-13 13:00:00.000
209282218,2009-06-13 14:00:00.000,9.1481,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511118.67640072084,5279208.113156118,32N,Central European Time,2009-06-13 16:00:00.000
209282219,2009-06-14 07:00:00.000,9.1491,47.66667,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.6449506233,5279263.826755676,32N,Central European Time,2009-06-14 09:00:00.000
209282220,2009-06-14 11:00:00.000,9.1495,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511223.78203030967,5279208.314941151,32N,Central European Time,2009-06-14 13:00:00.000
209282221,2009-06-14 14:00:00.000,9.1493,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511208.6962919506,5279244.961974245,32N,Central European Time,2009-06-14 16:00:00.000
209282222,2009-06-15 07:00:00.000,9.1495,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511223.71128721436,5279244.990916883,32N,Central European Time,2009-06-15 09:00:00.000
209282223,2009-06-15 11:00:00.000,9.1485,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.6363107703,5279244.846591143,32N,Central European Time,2009-06-15 13:00:00.000
209282224,2009-06-15 14:00:00.000,9.1485,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.7065806658,5279208.170615258,32N,Central European Time,2009-06-15 16:00:00.000
209282225,2009-06-16 07:00:00.000,9.148,47.66683,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511111.0287887642,5279281.450769586,32N,Central European Time,2009-06-16 09:00:00.000
209282226,2009-06-17 04:00:00.000,9.146,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),510961.0179552001,5279207.814038299,32N,Central European Time,2009-06-17 06:00:00.000
209282227,2009-06-17 07:00:00.000,9.1488,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511171.26548821985,5279189.320127623,32N,Central European Time,2009-06-17 09:00:00.000
209282228,2009-06-17 11:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-17 13:00:00.000
209282229,2009-06-18 07:00:00.000,9.1486,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.14380842866,5279244.860980129,32N,Central European Time,2009-06-18 09:00:00.000
209282230,2009-06-18 11:00:00.000,9.149,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.1737990311,5279244.918632934,32N,Central European Time,2009-06-18 13:00:00.000
209282231,2009-06-19 07:00:00.000,9.1483,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.6914906996,5279208.141866316,32N,Central European Time,2009-06-19 09:00:00.000
209282232,2009-06-19 11:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-19 13:00:00.000
209282233,2009-06-19 14:00:00.000,9.1493,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511208.73268665624,5279226.068289497,32N,Central European Time,2009-06-19 16:00:00.000
209282234,2009-06-20 04:00:00.000,9.1493,47.66667,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511208.6598971455,5279263.855659554,32N,Central European Time,2009-06-20 06:00:00.000
209282235,2009-06-20 07:00:00.000,9.149,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.1737990311,5279244.918632934,32N,Central European Time,2009-06-20 09:00:00.000
209282236,2009-06-20 11:00:00.000,9.1493,47.66667,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511208.6598971455,5279263.855659554,32N,Central European Time,2009-06-20 13:00:00.000
209282237,2009-06-20 14:00:00.000,9.1491,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7881962484,5279189.363410885,32N,Central European Time,2009-06-20 16:00:00.000
209282238,2009-06-21 04:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-21 06:00:00.000
209282239,2009-06-21 07:00:00.000,9.1491,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7881962484,5279189.363410885,32N,Central European Time,2009-06-21 09:00:00.000
209282240,2009-06-21 11:00:00.000,9.1486,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.2141256442,5279208.1850042585,32N,Central European Time,2009-06-21 13:00:00.000
209282241,2009-06-21 14:00:00.000,9.1488,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511171.15880373615,5279244.889787158,32N,Central European Time,2009-06-21 16:00:00.000
209282242,2009-06-22 04:00:00.000,9.1496,47.66583,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511231.3625104435,5279170.542060314,32N,Central European Time,2009-06-22 06:00:00.000
209282243,2009-06-22 07:00:00.000,9.1485,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.67251045996,5279225.952906332,32N,Central European Time,2009-06-22 09:00:00.000
209282244,2009-06-22 11:00:00.000,9.1478,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511096.15376572986,5279208.070163471,32N,Central European Time,2009-06-22 13:00:00.000
209282245,2009-06-22 14:00:00.000,9.1483,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.72764144355,5279189.248182581,32N,Central European Time,2009-06-22 16:00:00.000
209282246,2009-06-23 04:00:00.000,9.1486,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.18003249535,5279225.967295326,32N,Central European Time,2009-06-23 06:00:00.000
209282247,2009-06-23 14:00:00.000,9.1491,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.71764262585,5279226.039385588,32N,Central European Time,2009-06-23 16:00:00.000
209282248,2009-06-24 04:00:00.000,9.149,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.24430552655,5279208.242657126,32N,Central European Time,2009-06-24 06:00:00.000
209282249,2009-06-24 11:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-24 13:00:00.000
209282250,2009-06-24 14:00:00.000,9.1486,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.14380842866,5279244.860980129,32N,Central European Time,2009-06-24 16:00:00.000
209282251,2009-06-25 11:00:00.000,9.1486,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.25034951867,5279189.291320547,32N,Central European Time,2009-06-25 13:00:00.000
209282252,2009-06-25 14:00:00.000,9.1491,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511193.7518504896,5279208.257094557,32N,Central European Time,2009-06-25 16:00:00.000
209282253,2009-06-26 07:00:00.000,9.1486,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.14380842866,5279244.860980129,32N,Central European Time,2009-06-26 09:00:00.000
209282254,2009-06-26 11:00:00.000,9.1485,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.6363107703,5279244.846591143,32N,Central European Time,2009-06-26 13:00:00.000
209282255,2009-06-27 04:00:00.000,9.149,47.666,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.2806269085,5279189.348973446,32N,Central European Time,2009-06-27 06:00:00.000
209282256,2009-06-27 07:00:00.000,9.1486,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.2141256442,5279208.1850042585,32N,Central European Time,2009-06-27 09:00:00.000
209282257,2009-06-27 14:00:00.000,9.1486,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.18003249535,5279225.967295326,32N,Central European Time,2009-06-27 16:00:00.000
209282258,2009-06-28 07:00:00.000,9.149,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511186.24430552655,5279208.242657126,32N,Central European Time,2009-06-28 09:00:00.000
209282259,2009-06-28 11:00:00.000,9.1485,47.6665,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511148.6363107703,5279244.846591143,32N,Central European Time,2009-06-28 13:00:00.000
209282260,2009-06-28 14:00:00.000,9.1493,47.66617,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511208.76694040594,5279208.285998481,32N,Central European Time,2009-06-28 16:00:00.000
209282261,2009-06-29 04:00:00.000,9.1483,47.66683,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511133.55113981623,5279281.493820261,32N,Central European Time,2009-06-29 06:00:00.000
209282262,2009-06-29 07:00:00.000,9.1486,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.18003249535,5279225.967295326,32N,Central European Time,2009-06-29 09:00:00.000
209282263,2009-06-29 11:00:00.000,9.1486,47.66633,gps,Anas platyrhynchos,87913,87913A,Navigation and migration in European mallards (van Toor et al. 2013),511156.18003249535,5279225.967295326,32N,Central European Time,2009-06-29 13:00:00.000
